RELI,E_KOORD,N_KOORD,B22BTOT,B22B11,B22B12,B22B13,B22B14,B22B15,B22B16,B22B21,B22B22,B22B23,B22B24,B22B25,B22B26,B22B27,B22B28,B22B29,B22B30,B22BMTOT,B22BM01,B22BM02,B22BM03,B22BM04,B22BM05,B22BM06,B22BM07,B22BM08,B22BM09,B22BM10,B22BM11,B22BM12,B22BM13,B22BM14,B22BM15,B22BM16,B22BM17,B22BM18,B22BM19,B22BWTOT,B22BW01,B22BW02,B22BW03,B22BW04,B22BW05,B22BW06,B22BW07,B22BW08,B22BW09,B22BW10,B22BW11,B22BW12,B22BW13,B22BW14,B22BW15,B22BW16,B22BW17,B22BW18,B22BW19,B22B41,B22B42,B22B43,B22B44,B22B45,B22B46,B22B51,B22B52,B22B53,B22B54,B22B55,B22B56,H22PTOT,H22P01,H22P02,H22P03,H22P04,H22P05,H22P06,H22PI,latitude,longitude,geometry
74942434,2749400,1243400,23,22,3,3,0,0,0,22,0,10,12,0,3,3,0,0,0,13,0,3,3,3,0,4,0,0,3,0,3,3,3,0,0,0,0,0,0,10,0,3,0,0,3,3,0,3,0,3,0,3,0,0,0,0,0,0,0,3,10,3,8,3,0,22,3,0,0,0,0,8,3,0,4,3,3,0,1,47.324535201131475,9.41511786951058,POINT (9.41511786951058 47.324535201131475)
74942435,2749400,1243500,10,10,0,0,0,0,0,9,0,6,3,0,3,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,6,4,0,10,0,0,0,0,0,4,3,3,3,3,0,0,1,47.32543435337307,9.41515119528763,POINT (9.41515119528763 47.32543435337307)
74942436,2749400,1243600,7,7,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,0,4,3,3,0,0,0,0,1,47.3263335053675,9.41518452219187,POINT (9.41518452219187 47.3263335053675)
74942437,2749400,1243700,34,10,24,12,11,3,0,11,0,5,6,0,23,10,11,3,0,16,3,0,0,0,3,3,3,3,0,0,3,3,3,3,0,3,0,0,0,18,3,3,0,0,3,3,0,3,3,0,0,5,3,0,3,3,0,0,0,3,8,0,20,3,0,30,3,0,3,3,0,13,3,5,4,0,3,0,1,47.327232657114465,9.41521785022337,POINT (9.41521785022337 47.327232657114465)
74942438,2749400,1243800,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1,47.328131808613804,9.41525117938219,POINT (9.41525117938219 47.328131808613804)
74942439,2749400,1243900,18,17,3,3,0,0,0,16,0,8,8,0,3,3,0,0,0,8,0,0,0,0,3,0,3,0,0,0,3,3,3,3,0,3,0,0,0,10,0,0,0,3,3,0,3,0,0,3,3,3,0,0,0,3,0,0,0,3,0,3,14,3,0,16,3,3,0,0,0,7,0,5,0,3,0,0,1,47.32903095986529,9.415284509668393,POINT (9.415284509668393 47.32903095986529)
74942441,2749400,1244100,12,11,3,3,0,0,0,10,0,3,7,0,3,3,0,0,0,7,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,3,3,6,3,0,11,0,0,0,3,0,5,3,3,3,0,0,0,1,47.33082926162373,9.415351173623222,POINT (9.415351173623222 47.33082926162373)
74942442,2749400,1244200,39,38,3,3,0,0,0,37,0,14,23,0,3,3,0,0,0,22,4,4,3,0,3,0,0,3,3,0,0,0,0,3,3,3,3,0,0,17,3,3,0,0,0,0,3,3,3,0,0,0,0,3,3,3,0,0,0,3,9,3,14,14,0,38,0,0,3,0,0,15,5,6,0,3,3,3,1,47.33172841213024,9.415384507291979,POINT (9.415384507291979 47.33172841213024)
74942443,2749400,1244300,33,33,0,0,0,0,0,33,0,12,21,0,0,0,0,0,0,15,0,3,0,3,3,0,3,3,0,3,3,0,3,3,3,0,0,0,0,18,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,0,0,0,0,0,3,10,8,13,0,33,0,0,0,0,0,9,0,3,3,3,3,3,1,47.33262756238803,9.415417842088383,POINT (9.415417842088383 47.33262756238803)
74942445,2749400,1244500,5,3,3,3,0,3,0,3,0,0,3,0,4,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,47.334425862156415,9.415484515064394,POINT (9.415484515064394 47.334425862156415)
74942449,2749400,1244900,5,5,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.3380224586985,9.41561787455107,POINT (9.41561787455107 47.3380224586985)
74942456,2749400,1245600,3,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.34431649300196,9.415851297087348,POINT (9.415851297087348 47.34431649300196)
74942460,2749400,1246000,9,9,0,0,0,0,0,8,3,0,6,0,3,3,0,0,0,5,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,3,3,0,4,0,5,0,0,0,3,0,0,0,3,3,0,1,47.34791307849672,9.41598470622076,POINT (9.41598470622076 47.34791307849672)
74942476,2749400,1247600,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.362299379896896,9.416518523408461,POINT (9.416518523408461 47.362299379896896)
74952408,2749500,1240800,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.301134499782215,9.41557360699099,POINT (9.41557360699099 47.301134499782215)
74952413,2749500,1241300,4,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.30563028843154,9.415740212044975,POINT (9.415740212044975 47.30563028843154)
74952416,2749500,1241600,5,5,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.308327758714654,9.4158401885949,POINT (9.4158401885949 47.308327758714654)
74952427,2749500,1242700,6,6,0,0,0,0,0,6,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,6,0,0,0,0,0,3,3,0,0,3,0,0,1,47.31821846432833,9.41620685604734,POINT (9.41620685604734 47.31821846432833)
74952428,2749500,1242800,5,5,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.319117617915836,9.416240196215318,POINT (9.416240196215318 47.319117617915836)
74952429,2749500,1242900,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.32001677125765,9.416273537510778,POINT (9.416273537510778 47.32001677125765)
74952430,2749500,1243000,29,28,3,0,0,3,0,28,0,13,15,0,3,0,0,3,0,13,0,3,0,0,0,3,3,3,3,3,0,0,0,0,3,3,0,0,0,16,3,3,3,0,3,0,3,3,0,3,0,0,0,3,3,0,0,3,0,6,3,3,7,11,0,23,3,4,0,0,0,12,3,6,3,3,0,0,1,47.32091592435361,9.416306879933792,POINT (9.416306879933792 47.32091592435361)
74952431,2749500,1243100,30,27,3,3,0,0,0,27,0,8,19,0,3,3,0,0,0,17,4,0,0,0,3,0,3,3,0,0,3,3,0,0,3,0,3,0,0,13,3,3,0,0,0,0,3,3,0,0,3,3,3,0,3,0,0,0,0,0,9,3,10,8,0,30,0,0,0,0,0,12,3,4,3,3,3,0,1,47.3218150772034,9.416340223484418,POINT (9.416340223484418 47.3218150772034)
74952432,2749500,1243200,41,36,5,4,0,3,0,37,0,14,23,0,4,3,0,3,0,23,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,18,0,3,3,0,0,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,5,5,22,7,0,39,3,0,0,0,0,16,3,8,3,3,3,0,1,47.32271422980695,9.41637356816273,POINT (9.41637356816273 47.32271422980695)
74952433,2749500,1243300,51,50,3,3,0,0,0,50,0,24,26,0,3,3,0,0,0,21,0,3,0,0,3,3,0,3,3,3,3,3,3,3,3,0,0,0,0,30,3,3,3,6,3,0,3,3,0,5,3,3,0,3,3,3,3,0,0,0,8,9,20,14,0,51,0,0,0,0,0,16,3,4,4,5,3,0,1,47.32361338216391,9.416406913968785,POINT (9.416406913968785 47.32361338216391)
74952434,2749500,1243400,21,21,0,0,0,0,0,20,0,6,14,0,3,3,0,0,0,8,0,0,0,3,0,3,0,3,0,0,0,3,3,0,0,3,0,3,0,13,3,3,0,0,3,3,0,3,0,0,3,0,3,3,0,0,3,3,3,0,5,0,12,4,0,21,0,0,0,0,0,8,3,3,0,3,3,0,1,47.32451253427405,9.416440260902652,POINT (9.416440260902652 47.32451253427405)
74952436,2749500,1243600,3,3,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.326310837753184,9.416506958154084,POINT (9.416506958154084 47.326310837753184)
74952439,2749500,1243900,28,23,5,5,0,0,0,22,0,9,13,0,6,5,0,3,0,16,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,3,3,3,0,12,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,0,0,0,3,6,3,17,0,0,25,0,3,0,0,0,15,3,13,0,0,0,0,1,47.32900829111549,9.416607012491454,POINT (9.416607012491454 47.32900829111549)
74952440,2749500,1244000,27,24,3,3,0,0,0,19,0,6,13,0,8,4,3,3,0,15,3,3,0,3,0,3,3,0,3,0,3,3,3,0,3,3,3,0,0,12,3,0,0,0,3,3,3,0,0,0,3,0,3,3,3,0,0,0,0,0,12,3,11,3,0,27,0,0,0,0,0,9,3,3,3,3,0,3,1,47.32990744174036,9.416640366193569,POINT (9.416640366193569 47.32990744174036)
74952441,2749500,1244100,87,64,23,9,6,8,0,67,0,28,39,0,20,10,5,5,0,42,7,3,4,3,0,3,7,4,3,3,3,3,4,3,3,3,3,0,3,45,4,5,3,0,0,3,4,5,3,6,0,0,3,3,3,0,3,3,3,13,45,7,11,11,0,73,5,7,3,3,0,39,14,14,3,4,4,0,1,47.33080659211689,9.416673721023948,POINT (9.416673721023948 47.33080659211689)
74952442,2749500,1244200,34,34,0,0,0,0,0,33,0,13,20,0,3,3,0,0,0,13,3,3,3,0,0,0,0,3,3,3,3,3,0,0,3,3,0,0,0,21,3,3,3,0,3,3,0,3,3,0,3,0,3,0,3,0,0,0,0,0,3,10,12,10,0,34,0,0,0,0,0,13,3,7,3,0,3,0,1,47.3317057422449,9.416707076982666,POINT (9.416707076982666 47.3317057422449)
74952443,2749500,1244300,27,27,0,0,0,0,0,27,0,17,10,0,0,0,0,0,0,15,3,3,3,3,0,3,0,3,3,3,3,3,0,3,3,0,0,0,0,12,3,0,3,0,3,0,3,0,0,3,0,0,0,3,3,0,0,0,3,4,3,0,16,4,0,23,0,3,0,3,0,9,3,3,3,3,0,3,1,47.33260489212413,9.416740434069784,POINT (9.416740434069784 47.33260489212413)
74952444,2749500,1244400,22,22,0,0,0,0,0,21,0,14,7,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,4,4,3,9,4,0,19,3,3,0,0,0,0,0,0,0,0,0,0,0,47.33350404175437,9.416773792285367,POINT (9.416773792285367 47.33350404175437)
74952446,2749500,1244600,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.33530234026702,9.416840512102198,POINT (9.416840512102198 47.33530234026702)
74952453,2749500,1245300,3,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.341596377185645,9.4170740670174,POINT (9.4170740670174 47.341596377185645)
74952454,2749500,1245400,3,3,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.342495524313826,9.417107436521244,POINT (9.417107436521244 47.342495524313826)
74952484,2749500,1248400,3,3,3,3,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.36946982025615,9.41810904700287,POINT (9.41810904700287 47.36946982025615)
74962426,2749600,1242600,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,1,47.31729663150521,9.417495729021047,POINT (9.417495729021047 47.31729663150521)
74962430,2749600,1243000,12,12,0,0,0,0,0,11,0,5,6,0,3,3,0,0,0,6,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,6,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,5,0,5,3,0,12,0,0,0,0,0,4,3,3,3,0,0,3,1,47.320893243849,9.417629181067001,POINT (9.417629181067001 47.320893243849)
74962431,2749600,1243100,35,35,0,0,0,0,0,34,0,19,15,0,3,3,0,0,0,18,3,0,0,3,3,0,3,3,0,3,3,0,0,3,0,4,3,0,3,17,3,0,0,0,3,0,3,3,0,3,0,3,3,3,3,0,0,3,0,3,3,3,20,7,0,30,0,3,0,3,0,13,3,4,3,4,0,0,1,47.32179239632015,9.417662546899248,POINT (9.417662546899248 47.32179239632015)
74962432,2749600,1243200,37,36,3,3,0,0,0,34,0,23,11,0,3,3,3,0,0,22,3,3,0,3,3,3,3,0,3,0,3,3,3,3,3,0,0,0,0,15,0,0,0,3,3,0,0,3,0,0,3,3,3,3,0,0,0,3,0,0,3,4,11,21,0,37,0,0,0,0,0,13,3,4,4,3,3,3,1,47.32269154854501,9.417695913859925,POINT (9.417695913859925 47.32269154854501)
74962433,2749600,1243300,41,39,3,3,0,3,0,37,0,16,21,0,4,3,0,3,0,18,0,0,3,3,4,3,0,0,0,0,3,5,3,3,0,0,0,0,0,23,0,0,0,3,8,3,0,0,0,3,5,3,3,0,0,0,0,3,0,3,3,0,25,13,0,40,0,0,3,0,0,12,0,3,3,4,3,0,1,47.32359070052331,9.417729281949104,POINT (9.417729281949104 47.32359070052331)
74962435,2749600,1243500,3,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,1,47.325389003739254,9.417796021513217,POINT (9.417796021513217 47.325389003739254)
74962438,2749600,1243800,8,7,3,3,0,0,0,8,0,3,6,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,3,0,3,3,3,0,0,0,3,0,3,0,3,0,0,1,47.32808645670839,9.417896139324764,POINT (9.417896139324764 47.32808645670839)
74962440,2749600,1244000,27,25,3,3,0,0,0,24,0,12,12,0,3,3,3,0,0,15,0,0,0,3,3,0,0,0,0,3,3,3,3,0,0,0,3,0,0,12,0,0,0,3,3,0,0,0,3,3,3,3,3,0,0,3,0,0,0,3,4,0,16,5,0,25,3,3,0,0,0,11,3,3,3,3,3,0,1,47.32988475744868,9.417962890176815,POINT (9.417962890176815 47.32988475744868)
74962441,2749600,1244100,22,21,3,0,3,0,0,21,0,15,6,0,3,0,3,0,0,11,3,3,3,0,0,3,3,0,0,0,3,0,3,0,0,3,0,0,0,11,0,0,0,0,0,3,3,3,0,3,0,3,0,0,0,0,3,0,3,0,7,0,10,5,0,22,0,0,0,0,0,9,3,3,0,3,3,0,1,47.33078390744648,9.417996267296337,POINT (9.417996267296337 47.33078390744648)
74962442,2749600,1244200,39,37,3,3,0,0,0,37,0,24,13,0,3,3,0,0,0,21,3,0,0,0,4,3,0,3,3,3,3,3,3,0,3,3,3,0,0,18,0,3,3,3,3,0,0,3,0,3,3,3,0,0,3,3,3,0,0,0,8,3,21,8,0,39,0,0,0,0,0,15,4,6,0,3,3,3,1,47.331683057195676,9.418029645544953,POINT (9.418029645544953 47.331683057195676)
74962443,2749600,1244300,30,29,3,3,0,0,0,29,0,14,15,0,3,3,0,0,0,14,0,0,0,3,0,3,0,3,0,3,3,3,3,3,3,0,0,0,0,16,0,0,3,3,3,3,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,4,16,5,0,28,3,3,0,0,0,12,3,8,3,3,0,3,1,47.332582206696074,9.418063024922718,POINT (9.418063024922718 47.332582206696074)
74962444,2749600,1244400,5,5,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,3,3,0,0,3,0,0,1,47.33348135594751,9.4180964054297,POINT (9.4180964054297 47.33348135594751)
74962447,2749600,1244700,4,4,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,0,1,47.33617880220559,9.418196553726629,POINT (9.418196553726629 47.33617880220559)
74962451,2749600,1245100,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.339775393716934,9.418330100602232,POINT (9.418330100602232 47.339775393716934)
74962452,2749600,1245200,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.340674540968436,9.418363490145328,POINT (9.418363490145328 47.340674540968436)
74962455,2749600,1245500,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,1,47.34337198121597,9.41846366555373,POINT (9.41846366555373 47.34337198121597)
74962459,2749600,1245900,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.34696856468856,9.418597248585309,POINT (9.418597248585309 47.34696856468856)
74962461,2749600,1246100,3,3,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,1,47.34876685491049,9.418664046882437,POINT (9.418664046882437 47.34876685491049)
74962462,2749600,1246200,4,3,3,3,0,0,0,3,3,0,3,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,3,0,0,0,0,3,3,0,3,0,0,0,1,47.34966599964212,9.418697447726569,POINT (9.418697447726569 47.34966599964212)
74962463,2749600,1246300,6,6,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,3,0,0,0,3,0,3,0,3,0,0,1,47.350565144120544,9.418730849701163,POINT (9.418730849701163 47.350565144120544)
74962483,2749600,1248300,7,7,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,5,3,0,7,0,0,0,0,0,3,0,3,0,0,3,0,1,47.36854798017606,9.419399126691607,POINT (9.419399126691607 47.36854798017606)
74962484,2749600,1248400,16,13,3,3,0,3,0,14,0,3,12,0,3,3,0,3,0,8,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,3,0,0,8,3,0,0,0,3,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,10,3,3,3,0,16,0,0,0,0,0,9,4,3,3,0,0,0,1,47.369447119286185,9.419432552421112,POINT (9.419432552421112 47.369447119286185)
74972406,2749700,1240600,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,1,47.29929082463563,9.41815050492626,POINT (9.41815050492626 47.29929082463563)
74972409,2749700,1240900,5,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,3,3,0,0,3,0,0,1,47.30198829772802,9.418250591408087,POINT (9.418250591408087 47.30198829772802)
74972425,2749700,1242500,10,9,3,3,0,0,0,9,0,6,3,0,3,3,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,10,0,0,0,0,0,3,3,0,0,3,3,0,1,47.31637478403445,9.418784557438348,POINT (9.418784557438348 47.31637478403445)
74972427,2749700,1242700,6,6,0,0,0,0,0,6,0,3,5,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,6,0,0,0,0,0,3,3,0,0,0,3,0,1,47.31817309043075,9.41885132350491,POINT (9.41885132350491 47.31817309043075)
74972428,2749700,1242800,5,5,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,3,0,0,0,0,3,0,1,47.31907224326079,9.418884708231545,POINT (9.418884708231545 47.31907224326079)
74972430,2749700,1243000,4,3,3,3,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,1,47.32087054818355,9.418951481071842,POINT (9.418951481071842 47.32087054818355)
74972431,2749700,1243100,29,28,3,3,0,0,0,28,0,12,16,0,3,3,0,0,0,15,3,0,0,3,3,0,3,0,0,3,3,3,3,0,3,3,3,3,0,14,3,0,0,0,3,0,0,3,0,0,3,3,3,0,3,0,3,0,0,0,5,3,15,7,0,29,0,0,0,0,0,12,3,6,0,3,0,3,1,47.32176970027584,9.41898486918564,POINT (9.41898486918564 47.32176970027584)
74972432,2749700,1243200,24,24,0,0,0,0,0,24,0,18,6,0,0,0,0,0,0,15,0,0,3,3,0,3,0,3,3,3,0,3,3,3,3,3,0,0,3,9,0,0,3,0,0,3,0,0,3,3,0,3,0,3,0,3,0,3,0,0,4,3,10,8,0,24,0,0,0,0,0,11,4,4,3,3,3,0,1,47.32266885212178,9.419018258428622,POINT (9.419018258428622 47.32266885212178)
